Nr okręgu,Nr obwodu,Komitet wyborczy,Kandydat,Liczba głosów
4,143,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,WIECZOREK-KISTOWSKA Alina Karolina,6
4,143,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,JACYGRAD Jacek,2
4,143,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,GUMNY Artur,7
4,143,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,KŁOPOCKI Kamil Jan,16
4,143,KWW KUKIZ'15,HINC Przemysław Jakub,30
4,143,KWW KUKIZ'15,KSIĄŻKIEWICZ Jarosław Jan,6
4,143,KWW KUKIZ'15,KURASZKIEWICZ Joanna Małgorzata,2
4,143,KWW KUKIZ'15,MATUSZAK Daniel,1
4,143,KWW KUKIZ'15,POPIELARSKA Dorota,2
4,143,KWW KUKIZ'15,SPYCHAŁ Jędrzej,0
4,143,KWW KUKIZ'15,MAZUREK Michał,2
4,143,KWW KUKIZ'15,BIELAWNA Barbara Ewa,2
4,143,KW PRAWO I SPRAWIEDLIWOŚĆ,ALEXANDROWICZ Przemysław Józef,130
4,143,KW PRAWO I SPRAWIEDLIWOŚĆ,KAPUSTKA Łukasz Tomasz,67
4,143,KW PRAWO I SPRAWIEDLIWOŚĆ,GÓRNY Zbyszko Stanisław,14
4,143,KW PRAWO I SPRAWIEDLIWOŚĆ,CHĄDZYŃSKA Małgorzata,6
4,143,KW PRAWO I SPRAWIEDLIWOŚĆ,FABROWSKA Anna Magdalena,5
4,143,KW PRAWO I SPRAWIEDLIWOŚĆ,DUDZIAK Monika Anna,16
4,143,KW PRAWO I SPRAWIEDLIWOŚĆ,ORLICKA Beata,4
4,143,KW PRAWO I SPRAWIEDLIWOŚĆ,SYTEK Przemysław Wojciech,7
4,143,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,CHOMICZ Wojciech,7
4,143,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,KRUCZKOWSKI Michał,2
4,143,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,KOPCZYŃSKA Anna,5
4,143,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,DAJKSLER Urszula,2
4,143,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,NECELMAN Wiesław Piotr,0
4,143,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,NOWAK Maria Jolanta,3
4,143,KWW JAROSŁAWA PUCKA DOBRO MIASTA,NIEDBAŁA Marek Leon,17
4,143,KWW JAROSŁAWA PUCKA DOBRO MIASTA,PERLIŃSKI Miron Kazimierz,2
4,143,KWW JAROSŁAWA PUCKA DOBRO MIASTA,KAPELA Maria Małgorzata,3
4,143,KWW JAROSŁAWA PUCKA DOBRO MIASTA,WYSOCKI Aleksander Marek,2
4,143,KWW JAROSŁAWA PUCKA DOBRO MIASTA,SZÓSTAK Hanna,2
4,143,KWW JAROSŁAWA PUCKA DOBRO MIASTA,GRZYBOWSKI Tomasz Jarosław,2
4,143,KWW JAROSŁAWA PUCKA DOBRO MIASTA,KOPNIEWSKA Aleksandra Ewa,2
4,143,KWW JAROSŁAWA PUCKA DOBRO MIASTA,TOMCZAK Michał Bartłomiej,2
4,143,KWW LEWICA,KANIA Henryk,11
4,143,KWW LEWICA,LEWANDOWSKI Tomasz Jacek,25
4,143,KWW LEWICA,GARCZEWSKI Łukasz,2
4,143,KWW LEWICA,PARZYCH Ewa Barbara,3
4,143,KWW LEWICA,ANDRZEJEWSKA Ewa,1
4,143,KWW LEWICA,ABRAMOWICZ Dawid Piotr,4
4,143,KWW LEWICA,IGNASZAK Magdalena,0
4,143,KWW LEWICA,ZACZYŃSKI Ryszard Henryk,1
4,143,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,WIERZBICKI Tomasz,252
4,143,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,HOPPE Mateusz,4
4,143,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,WRÓBLEWSKA Karolina,7
4,143,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KASPROWICZ Marcin Michał,29
4,143,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KOPEĆ Mateusz Krzysztof,2
4,143,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,CIEŚLEWICZ-GALAS Katarzyna Stanisława,1
4,143,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MIĘSIAK Michał Jan,2
4,143,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,ANDRZEJEWSKA Agnieszka Ewa,4
4,144,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,WIŚNIEWSKI Mariusz Michał,78
4,144,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,LEWANDOWSKA Agnieszka Danuta,57
4,144,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,KRÓL Dominika Urszula,8
4,144,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,JURA Grzegorz Stanisław,5
4,144,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,WIECZOREK-KISTOWSKA Alina Karolina,4
4,144,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,JACYGRAD Jacek,0
4,144,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,GUMNY Artur,8
4,144,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,KŁOPOCKI Kamil Jan,18
4,144,KWW KUKIZ'15,HINC Przemysław Jakub,14
4,144,KWW KUKIZ'15,KSIĄŻKIEWICZ Jarosław Jan,0
4,144,KWW KUKIZ'15,KURASZKIEWICZ Joanna Małgorzata,0
4,144,KWW KUKIZ'15,MATUSZAK Daniel,0
4,144,KWW KUKIZ'15,POPIELARSKA Dorota,4
4,144,KWW KUKIZ'15,SPYCHAŁ Jędrzej,0
4,144,KWW KUKIZ'15,MAZUREK Michał,1
4,144,KWW KUKIZ'15,BIELAWNA Barbara Ewa,0
4,144,KW PRAWO I SPRAWIEDLIWOŚĆ,ALEXANDROWICZ Przemysław Józef,81
4,144,KW PRAWO I SPRAWIEDLIWOŚĆ,KAPUSTKA Łukasz Tomasz,24
4,144,KW PRAWO I SPRAWIEDLIWOŚĆ,GÓRNY Zbyszko Stanisław,15
4,144,KW PRAWO I SPRAWIEDLIWOŚĆ,CHĄDZYŃSKA Małgorzata,7
4,144,KW PRAWO I SPRAWIEDLIWOŚĆ,FABROWSKA Anna Magdalena,1
4,144,KW PRAWO I SPRAWIEDLIWOŚĆ,DUDZIAK Monika Anna,17
4,144,KW PRAWO I SPRAWIEDLIWOŚĆ,ORLICKA Beata,6
4,144,KW PRAWO I SPRAWIEDLIWOŚĆ,SYTEK Przemysław Wojciech,9
4,144,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,CHOMICZ Wojciech,2
4,144,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,KRUCZKOWSKI Michał,0
4,144,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,KOPCZYŃSKA Anna,2
4,144,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,DAJKSLER Urszula,0
4,144,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,NECELMAN Wiesław Piotr,0
4,144,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,NOWAK Maria Jolanta,3
4,144,KWW JAROSŁAWA PUCKA DOBRO MIASTA,NIEDBAŁA Marek Leon,5
4,144,KWW JAROSŁAWA PUCKA DOBRO MIASTA,PERLIŃSKI Miron Kazimierz,0
4,144,KWW JAROSŁAWA PUCKA DOBRO MIASTA,KAPELA Maria Małgorzata,0
4,144,KWW JAROSŁAWA PUCKA DOBRO MIASTA,WYSOCKI Aleksander Marek,3
4,144,KWW JAROSŁAWA PUCKA DOBRO MIASTA,SZÓSTAK Hanna,2
4,144,KWW JAROSŁAWA PUCKA DOBRO MIASTA,GRZYBOWSKI Tomasz Jarosław,6
4,144,KWW JAROSŁAWA PUCKA DOBRO MIASTA,KOPNIEWSKA Aleksandra Ewa,0
4,144,KWW JAROSŁAWA PUCKA DOBRO MIASTA,TOMCZAK Michał Bartłomiej,3
4,144,KWW LEWICA,KANIA Henryk,4
4,144,KWW LEWICA,LEWANDOWSKI Tomasz Jacek,12
4,144,KWW LEWICA,GARCZEWSKI Łukasz,2
4,144,KWW LEWICA,PARZYCH Ewa Barbara,3
4,144,KWW LEWICA,ANDRZEJEWSKA Ewa,0
4,144,KWW LEWICA,ABRAMOWICZ Dawid Piotr,9
4,144,KWW LEWICA,IGNASZAK Magdalena,2
4,144,KWW LEWICA,ZACZYŃSKI Ryszard Henryk,6
4,144,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,WIERZBICKI Tomasz,350
4,144,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,HOPPE Mateusz,4
4,144,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,WRÓBLEWSKA Karolina,5
4,144,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KASPROWICZ Marcin Michał,12
4,144,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KOPEĆ Mateusz Krzysztof,3
4,144,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,CIEŚLEWICZ-GALAS Katarzyna Stanisława,0
4,144,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MIĘSIAK Michał Jan,0
4,144,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,ANDRZEJEWSKA Agnieszka Ewa,2
4,145,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,WIŚNIEWSKI Mariusz Michał,120
4,145,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,LEWANDOWSKA Agnieszka Danuta,56
4,145,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,KRÓL Dominika Urszula,27
4,145,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,JURA Grzegorz Stanisław,11
4,145,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,WIECZOREK-KISTOWSKA Alina Karolina,2
4,145,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,JACYGRAD Jacek,2
4,145,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,GUMNY Artur,7
4,145,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,KŁOPOCKI Kamil Jan,25
4,145,KWW KUKIZ'15,HINC Przemysław Jakub,15
4,145,KWW KUKIZ'15,KSIĄŻKIEWICZ Jarosław Jan,2
4,145,KWW KUKIZ'15,KURASZKIEWICZ Joanna Małgorzata,3
4,145,KWW KUKIZ'15,MATUSZAK Daniel,1
4,145,KWW KUKIZ'15,POPIELARSKA Dorota,3
4,145,KWW KUKIZ'15,SPYCHAŁ Jędrzej,0
4,145,KWW KUKIZ'15,MAZUREK Michał,0
4,145,KWW KUKIZ'15,BIELAWNA Barbara Ewa,2
4,145,KW PRAWO I SPRAWIEDLIWOŚĆ,ALEXANDROWICZ Przemysław Józef,98
4,145,KW PRAWO I SPRAWIEDLIWOŚĆ,KAPUSTKA Łukasz Tomasz,30
4,145,KW PRAWO I SPRAWIEDLIWOŚĆ,GÓRNY Zbyszko Stanisław,15
4,145,KW PRAWO I SPRAWIEDLIWOŚĆ,CHĄDZYŃSKA Małgorzata,8
4,145,KW PRAWO I SPRAWIEDLIWOŚĆ,FABROWSKA Anna Magdalena,4
4,145,KW PRAWO I SPRAWIEDLIWOŚĆ,DUDZIAK Monika Anna,19
4,145,KW PRAWO I SPRAWIEDLIWOŚĆ,ORLICKA Beata,1
4,145,KW PRAWO I SPRAWIEDLIWOŚĆ,SYTEK Przemysław Wojciech,7
4,145,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,CHOMICZ Wojciech,1
4,145,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,KRUCZKOWSKI Michał,1
4,145,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,KOPCZYŃSKA Anna,6
4,145,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,DAJKSLER Urszula,0
4,145,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,NECELMAN Wiesław Piotr,0
4,145,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,NOWAK Maria Jolanta,1
4,145,KWW JAROSŁAWA PUCKA DOBRO MIASTA,NIEDBAŁA Marek Leon,17
4,145,KWW JAROSŁAWA PUCKA DOBRO MIASTA,PERLIŃSKI Miron Kazimierz,1
4,145,KWW JAROSŁAWA PUCKA DOBRO MIASTA,KAPELA Maria Małgorzata,2
4,145,KWW JAROSŁAWA PUCKA DOBRO MIASTA,WYSOCKI Aleksander Marek,1
4,145,KWW JAROSŁAWA PUCKA DOBRO MIASTA,SZÓSTAK Hanna,1
4,145,KWW JAROSŁAWA PUCKA DOBRO MIASTA,GRZYBOWSKI Tomasz Jarosław,2
4,145,KWW JAROSŁAWA PUCKA DOBRO MIASTA,KOPNIEWSKA Aleksandra Ewa,3
4,145,KWW JAROSŁAWA PUCKA DOBRO MIASTA,TOMCZAK Michał Bartłomiej,5
4,145,KWW LEWICA,KANIA Henryk,9
4,145,KWW LEWICA,LEWANDOWSKI Tomasz Jacek,14
4,145,KWW LEWICA,GARCZEWSKI Łukasz,1
4,145,KWW LEWICA,PARZYCH Ewa Barbara,0
4,145,KWW LEWICA,ANDRZEJEWSKA Ewa,1
4,145,KWW LEWICA,ABRAMOWICZ Dawid Piotr,11
4,145,KWW LEWICA,IGNASZAK Magdalena,2
4,145,KWW LEWICA,ZACZYŃSKI Ryszard Henryk,2
4,145,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,WIERZBICKI Tomasz,209
4,145,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,HOPPE Mateusz,2
4,145,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,WRÓBLEWSKA Karolina,7
4,145,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KASPROWICZ Marcin Michał,18
4,145,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KOPEĆ Mateusz Krzysztof,1
4,145,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,CIEŚLEWICZ-GALAS Katarzyna Stanisława,0
4,145,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MIĘSIAK Michał Jan,0
4,145,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,ANDRZEJEWSKA Agnieszka Ewa,2
4,146,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,WIŚNIEWSKI Mariusz Michał,163
4,146,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,LEWANDOWSKA Agnieszka Danuta,64
4,146,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,KRÓL Dominika Urszula,24
4,146,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,JURA Grzegorz Stanisław,15
4,146,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,WIECZOREK-KISTOWSKA Alina Karolina,8
4,146,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,JACYGRAD Jacek,2
4,146,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,GUMNY Artur,7
4,146,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,KŁOPOCKI Kamil Jan,14
4,146,KWW KUKIZ'15,HINC Przemysław Jakub,12
4,146,KWW KUKIZ'15,KSIĄŻKIEWICZ Jarosław Jan,2
4,146,KWW KUKIZ'15,KURASZKIEWICZ Joanna Małgorzata,0
4,146,KWW KUKIZ'15,MATUSZAK Daniel,6
4,146,KWW KUKIZ'15,POPIELARSKA Dorota,4
4,146,KWW KUKIZ'15,SPYCHAŁ Jędrzej,0
4,146,KWW KUKIZ'15,MAZUREK Michał,3
4,146,KWW KUKIZ'15,BIELAWNA Barbara Ewa,2
4,146,KW PRAWO I SPRAWIEDLIWOŚĆ,ALEXANDROWICZ Przemysław Józef,133
4,146,KW PRAWO I SPRAWIEDLIWOŚĆ,KAPUSTKA Łukasz Tomasz,18
4,146,KW PRAWO I SPRAWIEDLIWOŚĆ,GÓRNY Zbyszko Stanisław,16
4,146,KW PRAWO I SPRAWIEDLIWOŚĆ,CHĄDZYŃSKA Małgorzata,12
4,146,KW PRAWO I SPRAWIEDLIWOŚĆ,FABROWSKA Anna Magdalena,4
4,146,KW PRAWO I SPRAWIEDLIWOŚĆ,DUDZIAK Monika Anna,7
4,146,KW PRAWO I SPRAWIEDLIWOŚĆ,ORLICKA Beata,5
4,146,KW PRAWO I SPRAWIEDLIWOŚĆ,SYTEK Przemysław Wojciech,5
4,146,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,CHOMICZ Wojciech,6
4,146,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,KRUCZKOWSKI Michał,3
4,146,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,KOPCZYŃSKA Anna,3
4,146,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,DAJKSLER Urszula,3
4,146,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,NECELMAN Wiesław Piotr,0
4,146,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,NOWAK Maria Jolanta,1
4,146,KWW JAROSŁAWA PUCKA DOBRO MIASTA,NIEDBAŁA Marek Leon,12
4,146,KWW JAROSŁAWA PUCKA DOBRO MIASTA,PERLIŃSKI Miron Kazimierz,1
4,146,KWW JAROSŁAWA PUCKA DOBRO MIASTA,KAPELA Maria Małgorzata,2
4,146,KWW JAROSŁAWA PUCKA DOBRO MIASTA,WYSOCKI Aleksander Marek,3
4,146,KWW JAROSŁAWA PUCKA DOBRO MIASTA,SZÓSTAK Hanna,3
4,146,KWW JAROSŁAWA PUCKA DOBRO MIASTA,GRZYBOWSKI Tomasz Jarosław,1
4,146,KWW JAROSŁAWA PUCKA DOBRO MIASTA,KOPNIEWSKA Aleksandra Ewa,0
4,146,KWW JAROSŁAWA PUCKA DOBRO MIASTA,TOMCZAK Michał Bartłomiej,1
4,146,KWW LEWICA,KANIA Henryk,10
4,146,KWW LEWICA,LEWANDOWSKI Tomasz Jacek,10
4,146,KWW LEWICA,GARCZEWSKI Łukasz,1
4,146,KWW LEWICA,PARZYCH Ewa Barbara,1
4,146,KWW LEWICA,ANDRZEJEWSKA Ewa,0
4,146,KWW LEWICA,ABRAMOWICZ Dawid Piotr,23
4,146,KWW LEWICA,IGNASZAK Magdalena,2
4,146,KWW LEWICA,ZACZYŃSKI Ryszard Henryk,27
4,146,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,WIERZBICKI Tomasz,311
4,146,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,HOPPE Mateusz,4
4,146,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,WRÓBLEWSKA Karolina,8
4,146,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KASPROWICZ Marcin Michał,25
4,146,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KOPEĆ Mateusz Krzysztof,2
4,146,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,CIEŚLEWICZ-GALAS Katarzyna Stanisława,0
4,146,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MIĘSIAK Michał Jan,2
4,146,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,ANDRZEJEWSKA Agnieszka Ewa,1
5,147,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,JAŚKOWIAK Jacek,284
5,147,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,KRĘGLEWSKI Wojciech Jerzy,37
5,147,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,IGNASZEWSKI Bartłomiej Zdzisław,33
5,147,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,WILCZEWSKA Anna Maria,81
5,147,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,MAGDZIAREK Henryk Stanisław,5
5,147,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,MAŁDZIŃSKA Zuzanna Zofia,3
5,147,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,CIESIELSKA Marta,19
5,147,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,STACHOWIAK Tomasz,10
5,147,KWW KUKIZ'15,SAKOWICZ Grzegorz Michał,15
5,147,KWW KUKIZ'15,SWIS Sylwia,1
5,147,KWW KUKIZ'15,APPELT Jędrzej Franciszek,0
5,147,KWW KUKIZ'15,WALKOWIAK Marek Robert,2
5,147,KWW KUKIZ'15,SMAGACZ Joanna,0
5,147,KWW KUKIZ'15,WALIGÓRSKI Waldemar Andrzej,1
5,147,KWW KUKIZ'15,BRESSA Filip Bartosz,0
5,147,KWW KUKIZ'15,LISIECKA Alicja Dobromiła,2
5,147,KW PRAWO I SPRAWIEDLIWOŚĆ,STRZELECKA Klaudia,88
5,147,KW PRAWO I SPRAWIEDLIWOŚĆ,ROSENKIEWICZ Krzysztof Andrzej,10
5,147,KW PRAWO I SPRAWIEDLIWOŚĆ,SKIBNIEWSKI Zbigniew Paweł,25
5,147,KW PRAWO I SPRAWIEDLIWOŚĆ,SOKOŁOWSKI Mariusz Rafał,4
5,147,KW PRAWO I SPRAWIEDLIWOŚĆ,KOZŁOWSKA Małgorzata Maria,12
5,147,KW PRAWO I SPRAWIEDLIWOŚĆ,SEREDA Robert Maciej,2
5,147,KW PRAWO I SPRAWIEDLIWOŚĆ,ADAMCZAK Marlena Anna,12
5,147,KW PRAWO I SPRAWIEDLIWOŚĆ,SOMPOLIŃSKA Jolanta Irena,5
5,147,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,SOKOŁOWSKA Wiesława Anna,6
5,147,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,KOWALSKA Ewa,2
5,147,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,WOJCIECHOWSKI Marcin Marian,3
5,147,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,MATUSZEWSKI Łukasz Marcin,0
5,147,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,BASAŁYGO Anna Małgorzata,1
5,147,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,URBANIAK Tomasz,1
5,147,KWW JAROSŁAWA PUCKA DOBRO MIASTA,STECZKOWSKI Grzegorz Mieczysław,3
5,147,KWW JAROSŁAWA PUCKA DOBRO MIASTA,SMÓL Sławomir Andrzej,5
5,147,KWW JAROSŁAWA PUCKA DOBRO MIASTA,ZAWIEJA Ewa,7
5,147,KWW JAROSŁAWA PUCKA DOBRO MIASTA,ETRYK Wojciech Michał,2
5,147,KWW JAROSŁAWA PUCKA DOBRO MIASTA,SUFINOWICZ Lidia Anna,0
5,147,KWW JAROSŁAWA PUCKA DOBRO MIASTA,MARCINIAK Henryk Franciszek,0
5,147,KWW JAROSŁAWA PUCKA DOBRO MIASTA,KARLIŃSKA Wioleta Barbara,0
5,147,KWW JAROSŁAWA PUCKA DOBRO MIASTA,GORZELAŃCZYK Katarzyna,3
5,147,KWW LEWICA,SZCZUCIŃSKI Antoni,14
5,147,KWW LEWICA,ZIÓŁKOWSKA Agnieszka Maria,24
5,147,KWW LEWICA,FILIPIAK Paweł Stanisław,0
5,147,KWW LEWICA,ARASIMOWICZ-BANASZAK Grażyna Jadwiga,0
5,147,KWW LEWICA,LESZCZYŃSKI Filip Karol,3
5,147,KWW LEWICA,PIASNA Teresa Maria,2
5,147,KWW LEWICA,MAZUREK Sebastian Wacław,0
5,147,KWW LEWICA,KOSICKI Michał Jan,1
5,147,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,BIAŁAS Andrzej Grzegorz,25
5,147,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MERGLER Lech Andrzej,4
5,147,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,MATYSIAK Kazimiera,2
5,147,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,KROKOWSKA-PALUSZAK Małgorzata Justyna,8
5,147,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,NOWAK Marek,7
5,147,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,JANKOWSKA Barbara,1
5,147,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,STAŃSKA-BUGAJ Ewa Antonina,2
5,147,KWW SPOŁECZNA KOALICJA „PRAWO DO MIASTA”,SENGER Łukasz Stefan,2
5,148,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,JAŚKOWIAK Jacek,242
5,148,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,KRĘGLEWSKI Wojciech Jerzy,39
5,148,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,IGNASZEWSKI Bartłomiej Zdzisław,26
5,148,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,WILCZEWSKA Anna Maria,100
5,148,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,MAGDZIAREK Henryk Stanisław,4
5,148,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,MAŁDZIŃSKA Zuzanna Zofia,6
5,148,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,CIESIELSKA Marta,19
5,148,KKW PLATFORMA.NOWOCZESNA KOALICJA OBYWATELSKA,STACHOWIAK Tomasz,7
5,148,KWW KUKIZ'15,SAKOWICZ Grzegorz Michał,13
5,148,KWW KUKIZ'15,SWIS Sylwia,3
5,148,KWW KUKIZ'15,APPELT Jędrzej Franciszek,0
5,148,KWW KUKIZ'15,WALKOWIAK Marek Robert,1
5,148,KWW KUKIZ'15,SMAGACZ Joanna,1
5,148,KWW KUKIZ'15,WALIGÓRSKI Waldemar Andrzej,0
5,148,KWW KUKIZ'15,BRESSA Filip Bartosz,0
5,148,KWW KUKIZ'15,LISIECKA Alicja Dobromiła,0
5,148,KW PRAWO I SPRAWIEDLIWOŚĆ,STRZELECKA Klaudia,71
5,148,KW PRAWO I SPRAWIEDLIWOŚĆ,ROSENKIEWICZ Krzysztof Andrzej,16
5,148,KW PRAWO I SPRAWIEDLIWOŚĆ,SKIBNIEWSKI Zbigniew Paweł,35
5,148,KW PRAWO I SPRAWIEDLIWOŚĆ,SOKOŁOWSKI Mariusz Rafał,6
5,148,KW PRAWO I SPRAWIEDLIWOŚĆ,KOZŁOWSKA Małgorzata Maria,15
5,148,KW PRAWO I SPRAWIEDLIWOŚĆ,SEREDA Robert Maciej,0
5,148,KW PRAWO I SPRAWIEDLIWOŚĆ,ADAMCZAK Marlena Anna,10
5,148,KW PRAWO I SPRAWIEDLIWOŚĆ,SOMPOLIŃSKA Jolanta Irena,8
5,148,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,SOKOŁOWSKA Wiesława Anna,10
5,148,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,KOWALSKA Ewa,4
5,148,KWW POZNAŃ OD NOWA INICJATYWA SPOŁECZNA,WOJCIECHOWSKI Marcin Marian,2
